crystallizable,non-crystallizable,Label
-2.181479,3.181479,Train5251
1.5359323,-0.53593236,Train25246
1.7677827,-0.76778275,Train1147
-3.967256,4.967256,Train22953
-0.44892097,1.448921,Train7871
1.9842386,-0.9842387,Train1835
-0.006704688,1.0067047,Train8461
-1.6523848,2.6523848,Train20892
-1.9800274,2.9800274,Train20557
1.2939694,-0.29396942,Train3175
0.27825183,0.7217482,Train11422
-1.5277212,2.5277212,Train3300
-0.5192239,1.5192239,Train24357
-0.15973246,1.1597325,Train7845
1.5689509,-0.56895083,Train15975
-0.46358037,1.4635804,Train18884
1.1202333,-0.12023331,Train3571
-3.0578861,4.057886,Train17932
1.7397149,-0.7397148,Train5468
-2.2849936,3.2849936,Train12258
-3.167489,4.167489,Train23002
-1.6382153,2.6382153,Train4921
-0.9376664,1.9376664,Train6077
-2.1895885,3.1895885,Train9258
-3.3616743,4.3616743,Train20174
-3.817935,4.817935,Train12764
0.91925144,0.08074854,Train626
-4.4273567,5.4273567,Train13036
-0.6661247,1.6661247,Train16366
-1.5673172,2.5673172,Train25795
-1.4670012,2.4670012,Train11416
1.378876,-0.37887597,Train2882
-1.4146242,2.4146242,Train7552
-1.8425875,2.8425875,Train4730
-4.241468,5.241468,Train22490
-2.171698,3.171698,Train17897
-0.54815876,1.5481588,Train25137
0.39195698,0.608043,Train8809
-0.72671795,1.726718,Train3760
2.0306172,-1.0306171,Train3070
1.4925032,-0.49250323,Train7812
1.210362,-0.21036199,Train2957
-4.076559,5.076559,Train11479
0.9461202,0.05387977,Train15457
1.4351045,-0.43510446,Train14700
-2.4523234,3.4523234,Train9902
1.5935067,-0.5935067,Train3738
-5.2785378,6.2785378,Train11700
-1.6249514,2.6249514,Train22209
0.2967155,0.7032845,Train9798
0.9942801,0.0057199076,Train9532
-2.2695463,3.2695463,Train7546
-2.1221294,3.1221294,Train18756
-2.9528813,3.9528813,Train24897
2.1730125,-1.1730125,Train1156
2.1685233,-1.1685234,Train763
1.5442195,-0.54421943,Train2590
0.19368935,0.80631065,Train16409
-2.4192524,3.4192524,Train25793
-2.4429283,3.4429283,Train25207
-2.296641,3.296641,Train18193
-2.2412376,3.2412376,Train15146
1.0279253,-0.027925238,Train21246
1.0437881,-0.043788046,Train18183
0.46293008,0.5370699,Train515
1.7083678,-0.7083678,Train583
-2.5307877,3.5307877,Train17580
-3.0074553,4.0074553,Train7398
0.5180656,0.48193443,Train8315
1.2004724,-0.20047237,Train6483
1.4096675,-0.40966746,Train14872
0.42094117,0.5790588,Train20038
-0.6548821,1.6548821,Train18470
0.120292604,0.8797074,Train3818
0.5308892,0.4691108,Train94
0.24296165,0.75703835,Train3310
-2.9104288,3.9104288,Train24615
-0.044527173,1.0445272,Train1158
0.51800144,0.48199853,Train14950
-3.644175,4.644175,Train12111
-2.7470338,3.7470338,Train13785
2.386343,-1.386343,Train1095
-0.95101416,1.9510142,Train15639
0.36081904,0.63918096,Train25268
0.7250662,0.2749338,Train6387
-0.72564757,1.7256476,Train18614
-0.96999156,1.9699916,Train19562
1.5888609,-0.58886087,Train2232
0.33878183,0.66121817,Train15801
1.2740127,-0.2740127,Train9836
-2.2028456,3.2028456,Train7329
-1.6328588,2.6328588,Train25590
-0.42310965,1.4231097,Train25270
2.5232496,-1.5232496,Train3022
2.896226,-1.896226,Train2606
0.53626084,0.46373916,Train4329
-3.956849,4.956849,Train24657
-2.3008242,3.3008242,Train7879
0.7923886,0.2076114,Train2335
-0.889418,1.889418,Train7315
-0.9100394,1.9100394,Train10863
-3.7023659,4.702366,Train21789
-3.366434,4.366434,Train12448
2.6370013,-1.6370013,Train3296
0.35895014,0.64104986,Train17034
1.5689881,-0.568988,Train16393
-2.1326652,3.1326652,Train14730
0.2761832,0.7238168,Train9072
0.24469101,0.755309,Train11194
-0.8514712,1.8514712,Train10723
-3.4865665,4.4865665,Train4897
1.1271349,-0.12713493,Train559
0.55993974,0.44006023,Train6815
0.34902102,0.650979,Train6562
-4.495345,5.495345,Train12282
-0.38287044,1.3828704,Train2459
-2.5047603,3.5047603,Train24557
-4.0111794,5.0111794,Train14393
-2.995516,3.995516,Train12714
-3.777835,4.777835,Train22844
-1.1361191,2.1361191,Train18352
1.9809424,-0.98094237,Train3579
0.24258298,0.757417,Train811
-0.53020847,1.5302085,Train701
1.7740507,-0.7740508,Train2694
0.6279449,0.3720551,Train16346
-0.7130816,1.7130816,Train15086
-0.5049274,1.5049274,Train8534
-2.9712288,3.9712288,Train12265
-0.61167014,1.6116701,Train20635
0.095581174,0.9044188,Train6805
0.7359201,0.26407993,Train6939
-1.4969757,2.4969757,Train23853
-3.4279194,4.4279194,Train21776
3.2244837,-2.2244837,Train2763
1.7519314,-0.7519314,Train3240
0.15197712,0.8480229,Train10543
2.8305087,-1.8305086,Train2760
1.5044925,-0.50449246,Train23311
-1.4177556,2.4177556,Train7392
-1.2258182,2.2258182,Train16901
-1.4254143,2.4254143,Train3655
-3.470131,4.470131,Train13351
0.5945969,0.40540308,Train6814
-2.8826897,3.8826897,Train13356
-2.0372787,3.0372787,Train4674
1.2607007,-0.26070076,Train4177
-2.0634048,3.0634048,Train7652
-4.1839886,5.1839886,Train7680
-3.1540694,4.1540694,Train12044
-3.5357337,4.5357337,Train20939
1.0818782,-0.081878126,Train25419
-3.7247949,4.724795,Train14116
-0.3089888,1.3089888,Train15474
-0.8127388,1.8127388,Train16543
-4.059092,5.059092,Train11720
0.10136747,0.8986325,Train5800
-3.3803754,4.3803754,Train19648
1.3575861,-0.3575862,Train1632
-0.48135138,1.4813514,Train16829
-2.208018,3.208018,Train16897
-2.7042234,3.7042234,Train19653
1.9346435,-0.93464345,Train18557
-2.990836,3.990836,Train20399
-2.546388,3.546388,Train4967
1.5021594,-0.5021593,Train1825
-0.50176847,1.5017685,Train440
-0.000959754,1.0009598,Train1386
-2.9709141,3.9709141,Train4853
2.5306425,-1.5306424,Train2704
0.6471857,0.35281432,Train6298
1.2977529,-0.2977528,Train3460
-1.6312857,2.6312857,Train11468
0.7039567,0.29604325,Train6413
-4.2433786,5.2433786,Train22350
-2.748674,3.748674,Train14808
-1.3734956,2.3734956,Train17951
-0.4324199,1.4324199,Train5333
0.40872985,0.59127015,Train15775
-2.3946886,3.3946886,Train7619
0.24456191,0.7554381,Train2417
-3.0366192,4.036619,Train22865
-2.3387818,3.3387818,Train143
-2.9078822,3.9078822,Train7922
1.2454239,-0.2454239,Train2577
-0.28783453,1.2878345,Train7141
0.30170363,0.69829637,Train4351
0.4849496,0.5150504,Train24104
-1.4955359,2.4955359,Train8325
-3.171896,4.171896,Train7673
1.6329308,-0.63293076,Train2014
0.704649,0.29535106,Train7443
1.5264218,-0.5264218,Train6952
-2.160259,3.160259,Train20295
0.48812503,0.511875,Train7471
0.6022061,0.3977939,Train24123
1.1319904,-0.13199046,Train8215
0.14696664,0.85303336,Train1195
1.8425653,-0.8425653,Train197
0.11160886,0.88839114,Train10424
-2.6509185,3.6509185,Train13754
-0.20201957,1.2020196,Train4698
-0.19570637,1.1957064,Train20253
-0.8682442,1.8682442,Train2594
-0.0029296875,1.0029297,Train24374
-3.2914863,4.2914863,Train25105
-1.5574303,2.5574303,Train12900
0.9626442,0.03735575,Train7518
-0.7023761,1.7023761,Train14537
-4.4427834,5.4427834,Train12013
0.28336638,0.7166336,Train292
1.5784731,-0.57847315,Train1498
-3.690402,4.690402,Train7079
0.12902677,0.8709732,Train1373
-1.7486379,2.748638,Train5677
0.28480482,0.7151952,Train17488
-4.056603,5.056603,Train22126
-0.0022531748,1.0022532,Train18153
-1.6976643,2.6976643,Train7198
0.93620574,0.063794255,Train1527
1.6240139,-0.62401384,Train2486
-4.189435,5.189435,Train14547
0.43449682,0.5655032,Train4364
2.3190484,-1.3190484,Train5124
1.0260236,-0.026023667,Train5218
-4.368554,5.368554,Train21805
0.86243814,0.13756187,Train504
-3.1107707,4.1107707,Train20627
0.23538244,0.76461756,Train347
0.7916888,0.20831123,Train2151
0.47149342,0.5285066,Train3563
-0.7268094,1.7268094,Train6270
-4.0405226,5.0405226,Train21705
-0.71366763,1.7136676,Train23220
0.25644934,0.74355066,Train7491
0.535306,0.46469405,Train5866
-2.6496198,3.6496198,Train7508
1.5159129,-0.5159129,Train1606
1.5084007,-0.5084007,Train16288
-1.5185828,2.5185828,Train20850
2.3364224,-1.3364223,Train2589
-1.0656087,2.0656087,Train25416
-4.0743527,5.0743527,Train11483
1.5346353,-0.5346353,Train2879
-0.74809766,1.7480977,Train16449
-0.608837,1.608837,Train1282
-0.95823,1.95823,Train18260
1.0588902,-0.05889024,Train593
0.64978725,0.35021275,Train21243
-0.77442276,1.7744228,Train23581
-3.7555523,4.7555523,Train23907
2.3359194,-1.3359195,Train21628
-0.9316968,1.9316968,Train20163
-3.2355328,4.2355328,Train22888
1.3675349,-0.36753485,Train157
-1.8753111,2.8753111,Train16262
2.0340788,-1.0340788,Train2903
-2.05576,3.05576,Train4937
-2.8882787,3.8882787,Train21857
-2.3285692,3.3285692,Train4969
-2.6816337,3.6816337,Train4820
-2.6458235,3.6458235,Train21186
0.2163071,0.7836929,Train17879
-1.763514,2.763514,Train19262
-2.2147212,3.2147212,Train23891
-3.4771223,4.4771223,Train12753
-2.0713723,3.0713723,Train15964
0.9799479,0.020052072,Train17313
-0.11561537,1.1156154,Train15652
2.9053922,-1.905392,Train2962
1.2444855,-0.2444855,Train491
2.0871758,-1.087176,Train3177
-0.9209894,1.9209894,Train14868
-0.6607417,1.6607417,Train5539
-0.10139215,1.1013921,Train15428
-4.0999546,5.0999546,Train21558
-0.8316314,1.8316314,Train5589
-4.50351,5.50351,Train22952
-5.0790997,6.0790997,Train11891
-3.5145073,4.5145073,Train7144
-2.886961,3.886961,Train17972
-3.197826,4.197826,Train20599
1.340534,-0.340534,Train2035
0.8602502,0.13974983,Train67
0.038486063,0.96151394,Train1488
-3.1384697,4.1384697,Train13744
1.1333394,-0.13333938,Train564
-4.7546396,5.7546396,Train23816
-0.26366532,1.2636653,Train19971
0.5062212,0.4937788,Train24236
0.6021974,0.39780262,Train14521
-2.5120304,3.5120304,Train19172
1.447886,-0.44788602,Train5147
-1.1248934,2.1248934,Train8146
-0.79347,1.79347,Train4770
-2.0229597,3.0229597,Train5707
-3.407878,4.407878,Train22280
-2.3155055,3.3155055,Train18119
1.1322341,-0.13223413,Train1311
-3.7138267,4.7138267,Train21687
-2.3543994,3.3543994,Train20361
-2.2840512,3.2840512,Train4869
-0.2851255,1.2851255,Train7461
3.3797154,-2.3797154,Train3066
-2.0037527,3.0037527,Train24229
0.80289954,0.19710048,Train8688
-1.2210407,2.2210407,Train15126
-0.5251801,1.5251801,Train24395
0.48851812,0.5114819,Train2353
2.3532686,-1.3532687,Train2169
-2.2332828,3.2332828,Train13721
0.81265986,0.18734017,Train1686
-2.8086987,3.8086987,Train19996
0.5082146,0.49178544,Train9542
-1.7177207,2.7177207,Train16392
-4.064922,5.064922,Train13056
0.07365894,0.92634106,Train15171
0.14236176,0.85763824,Train96
0.20849866,0.79150134,Train4454
-3.7317777,4.7317777,Train19310
-1.8836229,2.883623,Train13880
1.6084642,-0.6084642,Train2106
-3.0291996,4.0291996,Train14320
0.40526348,0.5947365,Train3392
-0.39585865,1.3958586,Train21457
1.1805824,-0.18058245,Train3941
-2.0684762,3.0684762,Train7557
-2.198807,3.198807,Train19919
-2.833496,3.833496,Train16016
-1.7470598,2.7470598,Train10355
-2.8508978,3.8508978,Train7534
0.33531988,0.6646801,Train10483
-2.254495,3.254495,Train12759
-1.1853411,2.1853411,Train4397
-0.4854989,1.4854989,Train9019
-3.8236647,4.8236647,Train25026
3.5697355,-2.5697355,Train774
-0.08587575,1.0858757,Train1765
-1.0312593,2.0312593,Train1325
0.27226204,0.72773796,Train18160
-0.20241892,1.2024189,Train18597
-3.084485,4.084485,Train11484
-4.3306255,5.3306255,Train11540
1.0035117,-0.0035117231,Train451
-4.179822,5.179822,Train12862
-3.2120953,4.2120953,Train21402
-2.7523985,3.7523985,Train21173
2.6427965,-1.6427965,Train486
2.061241,-1.0612409,Train2644
1.8796487,-0.87964875,Train2909
-0.7440394,1.7440394,Train25547
-0.58914995,1.58915,Train16153
-3.0417247,4.0417247,Train7110
-3.240057,4.240057,Train22674
-0.22328353,1.2232835,Train9520
0.37982863,0.62017137,Train16574
-0.53627396,1.536274,Train4302
-0.5916498,1.5916498,Train23154
0.5834561,0.4165439,Train16763
1.094558,-0.09455796,Train14672
-0.30058146,1.3005815,Train5721
-3.6715117,4.6715117,Train21017
-1.404794,2.404794,Train424
-0.693825,1.693825,Train16645
0.9296662,0.070333794,Train1935
-1.2495995,2.2495995,Train15962
-0.4931755,1.4931755,Train25233
-1.7653916,2.7653916,Train7568
0.025110662,0.97488934,Train25457
-0.624102,1.624102,Train15035
0.16306871,0.8369313,Train1435
-1.780879,2.780879,Train16120
0.90814984,0.091850154,Train21517
-0.3482796,1.3482796,Train3683
-2.3287046,3.3287046,Train9241
-0.46020436,1.4602044,Train1161
-1.4966354,2.4966354,Train16352
1.6453457,-0.64534575,Train3257
-2.910961,3.910961,Train23191
0.72330475,0.27669525,Train15835
-0.5979974,1.5979974,Train18121
2.5484185,-1.5484185,Train2596
-2.9884443,3.9884443,Train12122
0.5140079,0.48599207,Train3271
-0.9340918,1.9340918,Train7889
-1.9935379,2.993538,Train18270
-3.3055983,4.3055983,Train21710
-0.83784425,1.8378443,Train14925
1.4643509,-0.464351,Train3032
1.0898272,-0.08982715,Train2981
-2.6420841,3.6420841,Train14463
-3.2682014,4.2682014,Train6892
-3.3470936,4.3470936,Train22713
1.7304482,-0.7304482,Train9152
0.17511314,0.82488686,Train76
-3.454319,4.454319,Train21811
-2.0212295,3.0212295,Train125
0.029300869,0.97069913,Train19944
-0.58026206,1.5802621,Train4669
-1.456193,2.456193,Train19555
-1.1139004,2.1139004,Train7517
0.5718506,0.4281494,Train2546
-0.9444289,1.9444289,Train14668
0.18683279,0.8131672,Train1945
-3.6826801,4.68268,Train13953
1.814279,-0.81427896,Train745
-1.8572903,2.8572903,Train16363
-0.6868725,1.6868725,Train5616
-0.3425293,1.3425293,Train15215
0.6922419,0.30775812,Train8529
-0.19091642,1.1909164,Train8335
-1.8413014,2.8413014,Train14627
-0.47055387,1.4705539,Train17285
-2.0788836,3.0788836,Train14488
2.0878124,-1.0878123,Train3138
-2.3269954,3.3269954,Train16893
0.679955,0.320045,Train3320
-1.9536204,2.9536204,Train10478
-0.4371302,1.4371302,Train6061
0.21574605,0.78425395,Train4008
-3.1819973,4.1819973,Train21741
1.1355118,-0.13551173,Train2573
2.0006716,-1.0006716,Train3996
1.1319063,-0.13190633,Train1160
-0.16727471,1.1672747,Train14597
-0.95794296,1.957943,Train5060
-3.0526242,4.052624,Train13919
-0.586578,1.586578,Train1114
-4.0438685,5.0438685,Train24705
2.3450508,-1.3450507,Train190
-3.6387844,4.6387844,Train8036
0.3054706,0.6945294,Train15178
1.2078274,-0.20782748,Train1153
0.09893781,0.9010622,Train2783
0.16881406,0.83118594,Train81
-1.4483631,2.448363,Train15763
-0.017150879,1.0171509,Train19612
-4.052682,5.052682,Train23192
1.1562587,-0.15625866,Train4303
-0.5407572,1.5407572,Train15663
-0.73571754,1.7357175,Train8053
0.8826802,0.11731985,Train1502
-2.6992798,3.6992798,Train4805
1.7853098,-0.78530985,Train3619
-1.1917949,2.1917949,Train16600
-1.9734466,2.9734466,Train20664
-3.3192782,4.3192782,Train12393
-3.865715,4.865715,Train22943
0.06544763,0.9345524,Train2312
-2.3466835,3.3466835,Train12697
-1.2022953,2.2022953,Train25572
-0.42096508,1.4209651,Train17113
-0.21658826,1.2165883,Train15413
1.5306587,-0.53065866,Train969
-3.8243542,4.824354,Train21842
0.7932877,0.20671229,Train4281
2.4918597,-1.4918597,Train738
2.4221504,-1.4221504,Train6990
-0.99199677,1.9919968,Train14954
-3.7807055,4.7807055,Train12061
-0.31473517,1.3147352,Train20025
0.45868486,0.54131514,Train1494
1.4779571,-0.4779571,Train1536
2.018446,-1.018446,Train916
0.5895605,0.4104395,Train15032
1.541609,-0.5416091,Train2929
3.2850788,-2.2850788,Train2666
-3.055521,4.055521,Train14981
1.7269866,-0.72698665,Train2985
-4.3143115,5.3143115,Train24587
3.256543,-2.256543,Train382
-0.20628929,1.2062893,Train1436
-0.7626933,1.7626933,Train8414
0.8145066,0.18549341,Train3395
0.53767073,0.4623293,Train14710
-0.6884718,1.6884718,Train18146
0.22131902,0.778681,Train16649
-3.5669222,4.566922,Train22969
0.16200131,0.8379987,Train4083
-3.5225859,4.522586,Train12794
0.72450113,0.27549884,Train23872
1.1497955,-0.1497955,Train975
-1.627811,2.627811,Train18135
0.28079504,0.71920496,Train18355
-3.384008,4.384008,Train21886
-0.52304983,1.5230498,Train18530
-0.1567899,1.1567899,Train9138
0.8088665,0.19113351,Train12
-2.1342723,3.1342723,Train7884
0.61427695,0.38572305,Train820
1.042712,-0.04271203,Train165
-1.5898869,2.589887,Train6321
-3.069107,4.069107,Train15774
0.69674706,0.30325294,Train15408
1.019048,-0.019047916,Train4768
-2.3328702,3.3328702,Train23733
-0.5908061,1.5908061,Train15820
-0.33168983,1.3316898,Train16026
-3.1031709,4.103171,Train6863
-1.6188433,2.6188433,Train6419
0.015574515,0.9844255,Train15002
0.9166097,0.08339031,Train2608
-4.665586,5.665586,Train22400
-0.15558028,1.1555803,Train18460
-0.4424646,1.4424646,Train15802
-0.13132453,1.1313245,Train3281
2.1547828,-1.1547828,Train403
-0.94476414,1.9447641,Train14780
0.118619144,0.88138086,Train1623
0.68231964,0.31768036,Train10954
0.1392886,0.8607114,Train4261
-3.7525325,4.7525325,Train7409
-2.1654778,3.1654778,Train16533
-4.0914655,5.0914655,Train13933
-0.27547264,1.2754726,Train6244
-0.6413002,1.6413002,Train16186
-2.1734226,3.1734226,Train20793
-2.186979,3.186979,Train7069
-2.0348783,3.0348783,Train24118
1.4739275,-0.47392744,Train1457
0.9955725,0.0044274963,Train6259
-1.0872412,2.0872412,Train15150
-2.3770292,3.3770292,Train21208
-0.8863547,1.8863547,Train17040
-0.7837337,1.7837337,Train17297
-3.377026,4.377026,Train24583
1.1085949,-0.108594865,Train652
-1.8265538,2.8265538,Train17154
1.6592789,-0.65927887,Train1972
-0.27233267,1.2723327,Train8253
0.26626617,0.73373383,Train7193
-0.8684683,1.8684683,Train15231
-1.9619889,2.961989,Train18616
-1.8080201,2.80802,Train18754
-2.974733,3.974733,Train17707
-3.5118914,4.5118914,Train21852
0.6794653,0.32053474,Train3254
-2.3087537,3.3087537,Train7588
-1.9319892,2.9319892,Train13902
-0.5466163,1.5466163,Train135
3.9422204,-2.9422204,Train2936
0.26959687,0.7304031,Train7869
0.6539707,0.34602928,Train4368
0.5459761,0.4540239,Train5383
0.5956769,0.40432307,Train2181
-0.3567369,1.3567369,Train6421
-1.4693282,2.4693282,Train478
-3.8261385,4.8261385,Train21815
0.63116574,0.36883423,Train15359
1.0327834,-0.032783374,Train8199
-2.888574,3.888574,Train18090
2.49268,-1.49268,Train500
0.8145494,0.1854506,Train6577
0.04079157,0.9592084,Train15909
-3.34091,4.34091,Train13273
0.34277642,0.6572236,Train18509
0.007146001,0.992854,Train5063
-0.84667504,1.846675,Train19060
-1.1758606,2.1758606,Train16245
-1.39796,2.39796,Train18679
1.5614907,-0.56149065,Train1322
-3.4476495,4.4476495,Train22944
-2.1603186,3.1603186,Train8015
-2.382134,3.382134,Train7348
-2.2498271,3.2498271,Train22835
-1.1999016,2.1999016,Train16099
2.1431637,-1.1431637,Train1997
3.1827972,-2.1827972,Train1046
4.2919064,-3.291906,Train922
0.26385522,0.7361448,Train7809
-4.186461,5.186461,Train12593
-3.6546025,4.6546025,Train13019
1.4275542,-0.42755422,Train6717
0.20784551,0.7921545,Train7627
-0.13441288,1.1344129,Train8467
0.6550207,0.34497926,Train16184
-1.496094,2.496094,Train17422
0.49010503,0.50989497,Train3379
-3.936088,4.936088,Train22136
-1.9559996,2.9559996,Train23809
0.35742235,0.64257765,Train509
-3.633716,4.633716,Train25148
-1.0401845,2.0401845,Train3761
-1.3661239,2.366124,Train24649
0.27221656,0.72778344,Train15372
-2.0882926,3.0882926,Train4792
0.2545138,0.7454862,Train2122
1.336627,-0.33662704,Train9493
1.9753683,-0.9753683,Train3181
-3.5682034,4.5682034,Train18665
0.16662908,0.8333709,Train25397
0.23852152,0.7614785,Train758
0.1769324,0.8230676,Train15326
-1.004679,2.004679,Train25287
1.0353712,-0.035371188,Train3410
1.3662171,-0.36621717,Train15573
-1.4618134,2.4618134,Train8989
-3.1938515,4.1938515,Train6981
-2.236667,3.236667,Train18603
-2.143962,3.143962,Train24199
0.8783394,0.12166062,Train14742
-2.9156246,3.9156246,Train11701
-4.2302604,5.2302604,Train12093
-3.383304,4.383304,Train13653
0.39305592,0.6069441,Train15893
1.0750854,-0.07508546,Train5506
-3.0763063,4.0763063,Train14301
0.23690045,0.76309955,Train3720
0.79558516,0.20441484,Train3658
0.316131,0.683869,Train7145
-2.1574483,3.1574483,Train7524
-3.8213167,4.8213167,Train13221
0.21219921,0.7878008,Train6667
-3.7659488,4.765949,Train24665
-1.8645716,2.8645716,Train7408
-3.100687,4.100687,Train14171
-3.8730307,4.8730307,Train12683
-1.5031755,2.5031755,Train15767
0.8832016,0.116798386,Train15220
1.2167274,-0.21672736,Train1136
-4.742119,5.742119,Train22528
-0.24623251,1.2462325,Train2867
0.72374696,0.27625304,Train23720
1.0316534,-0.031653363,Train2368
-1.9794896,2.9794896,Train14444
-1.59269,2.59269,Train25237
-4.12386,5.12386,Train12107
1.4445667,-0.4445667,Train2396
-3.3806539,4.380654,Train21807
0.5110227,0.48897728,Train18537
1.815043,-0.81504303,Train3145
-1.8700552,2.8700552,Train25892
-3.3770938,4.377094,Train13757
1.2145603,-0.2145603,Train4089
-2.6576514,3.6576514,Train25239
-3.4126525,4.4126525,Train14979
-2.058429,3.058429,Train20749
-0.39173484,1.3917348,Train25552
-0.931036,1.931036,Train17778
0.7015611,0.29843888,Train7787
-0.21621585,1.2162158,Train21618
0.23933154,0.76066846,Train9054
-2.358534,3.358534,Train7718
-2.16328,3.16328,Train18523
0.28973794,0.71026206,Train1073
-0.3664211,1.3664211,Train2167
1.4432104,-0.44321036,Train17373
-1.3477907,2.3477907,Train7865
1.3977557,-0.3977557,Train7095
-0.46923327,1.4692333,Train2118
-2.234631,3.234631,Train9214
1.620102,-0.62010205,Train4502
0.83854496,0.161455,Train2203
-3.4912434,4.4912434,Train18726
-1.7602594,2.7602594,Train24148
0.50095487,0.49904516,Train2264
-1.8568997,2.8568997,Train19176
2.5688767,-1.5688766,Train3536
-1.6261325,2.6261325,Train18070
1.7837268,-0.7837268,Train1608
-1.7362602,2.7362602,Train17576
-0.24733841,1.2473384,Train4841
-0.10197544,1.1019754,Train8464
-1.335316,2.335316,Train9200
-3.3945642,4.394564,Train13783
-3.457706,4.457706,Train14283
-3.643231,4.643231,Train11526
-3.79915,4.79915,Train12120
0.6605163,0.33948368,Train18534
3.7515244,-2.7515244,Train979
0.4725449,0.5274551,Train2083
-3.7943978,4.794398,Train11586
-0.92951345,1.9295135,Train5858
-2.3525977,3.3525977,Train24591
1.6786401,-0.67864007,Train1033
0.2036339,0.7963661,Train15397
0.5221412,0.47785878,Train307
-4.521036,5.521036,Train11886
0.958462,0.041537993,Train9393
-3.3887014,4.3887014,Train21016
-1.125715,2.125715,Train20051
-1.0813661,2.081366,Train17597
-0.15370095,1.153701,Train4655
-0.119350076,1.1193501,Train15070
0.17248827,0.8275117,Train1921
-1.9502006,2.9502006,Train21781
-0.56005013,1.5600501,Train25413
-2.8265917,3.8265917,Train17398
0.08888692,0.9111131,Train20997
-0.54373574,1.5437357,Train17722
0.14827818,0.8517218,Train16642
-0.5558834,1.5558834,Train9869
-0.64449334,1.6444933,Train5798
-0.29107618,1.2910762,Train18514
1.5496662,-0.54966617,Train4314
-0.57282805,1.572828,Train14436
3.6058145,-2.6058145,Train736
-3.6805596,4.6805596,Train25592
-0.13555348,1.1355535,Train18063
0.29746056,0.70253944,Train15979
-0.8356464,1.8356464,Train7975
-0.9444752,1.9444752,Train1272
-0.57027507,1.5702751,Train15809
0.0626201,0.9373799,Train15798
-0.14250672,1.1425067,Train3834
-3.9406128,4.940613,Train13849
1.1676416,-0.16764164,Train10598
3.1073842,-2.1073842,Train2746
-3.9309006,4.9309006,Train23691
-2.9916503,3.9916503,Train22947
-1.0986395,2.0986395,Train16475
0.07236105,0.92763895,Train9044
-2.57886,3.57886,Train12331
0.11216575,0.88783425,Train5646
0.24002528,0.7599747,Train16144
0.7853912,0.21460882,Train484
-0.86754894,1.867549,Train18480
-0.9136466,1.9136466,Train7178
0.8621577,0.13784228,Train3736
-1.8554657,2.8554657,Train17206
-3.2492805,4.2492805,Train21831
-1.5653358,2.5653358,Train25502
-2.6013498,3.6013498,Train10527
0.8326608,0.16733918,Train1267
-0.18620634,1.1862063,Train11011
0.53087986,0.46912017,Train16541
0.93023,0.06976999,Train4174
-2.5672238,3.5672238,Train22856
-0.054059148,1.0540591,Train15203
0.5001376,0.49986237,Train17171
0.72239655,0.27760345,Train568
1.2731656,-0.27316558,Train48
-2.4766529,3.4766529,Train23185
-0.13556099,1.135561,Train1872
0.54398644,0.45601356,Train903
0.02715528,0.9728447,Train24345
0.4700622,0.5299378,Train16324
-3.1178856,4.1178856,Train11561
2.6915216,-1.6915218,Train2937
1.9325724,-0.9325724,Train2801
1.4059088,-0.40590885,Train9698
-3.4803429,4.480343,Train18282
0.7017411,0.29825893,Train23574
-3.0157723,4.0157723,Train10176
-3.74692,4.74692,Train20202
-0.1240747,1.1240747,Train4310
-0.48594093,1.4859409,Train15167
-2.4430323,3.4430323,Train5451
-3.914641,4.914641,Train11757
-1.0236938,2.0236938,Train15718
-1.2274041,2.227404,Train9259
-0.4857843,1.4857843,Train8234
-3.3133678,4.313368,Train16823
-0.451666,1.451666,Train25489
3.374638,-2.374638,Train918
3.5829892,-2.5829892,Train2785
-0.21821153,1.2182115,Train14646
-1.5424812,2.5424812,Train20173
-3.9084878,4.908488,Train7635
0.16537142,0.8346286,Train3224
-0.89484406,1.894844,Train14909
2.025961,-1.025961,Train517
1.5129421,-0.512942,Train2827
-2.9043152,3.9043152,Train14810
-2.637458,3.637458,Train18635
-0.51319957,1.5131996,Train1716
-0.064949155,1.0649492,Train5059
-0.75937843,1.7593784,Train10757
0.8951509,0.1048491,Train6388
-3.4959164,4.4959164,Train21971
-4.111583,5.111583,Train13758
-3.0391016,4.0391016,Train22076
-0.7889842,1.7889842,Train18906
-2.485225,3.485225,Train13344
1.2892816,-0.28928167,Train1361
-0.47399116,1.4739912,Train18913
-0.47827828,1.4782783,Train6293
1.2773459,-0.27734596,Train8108
-2.269286,3.269286,Train13360
-3.719571,4.719571,Train12725
1.1143947,-0.114394605,Train2740
0.56016433,0.4398357,Train15531
-1.9325027,2.9325027,Train24440
-3.6070013,4.6070013,Train11963
-2.6390843,3.6390843,Train14782
0.6932318,0.30676815,Train6540
-0.011893749,1.0118937,Train16328
-1.1765964,2.1765964,Train7832
1.5135703,-0.51357037,Train3414
1.3856896,-0.38568965,Train25700
-3.556571,4.556571,Train11618
-1.1562836,2.1562836,Train660
1.2706573,-0.2706573,Train4228
0.76844203,0.231558,Train16127
-1.682195,2.682195,Train16466
-3.6703062,4.670306,Train14474
-2.7128766,3.7128766,Train14793
0.34236652,0.6576335,Train23553
-2.5468614,3.5468614,Train19318
1.8398895,-0.83988947,Train9692
0.5505675,0.44943246,Train7453
0.68557656,0.31442344,Train2984
-0.12313223,1.1231322,Train20477
0.04205942,0.9579406,Train1547
0.98198044,0.01801958,Train363
